SMILES,receptor,docking score
[H]c1cc2c(c(-c3cc([H])c4ncccc4c3)c1[H])-c1ccc([H])c(=O)cc1C(NCC(=O)N=c1[nH]ccs1)CC2,5ht1b,-11.6
[H]n1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)n2)c2c1-c1ccccc1S(=O)(=O)C2,5ht1b,-10.8
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(-c3cc(-c4cc([H])c5ncccc5c4)cc4cccnc34)s2)n1,5ht1b,-13.7
[H]c1cc(-c2cc(-c3nc(N4CCCc5ccccc54)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-12.5
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5cccnc5c4O)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-15
[H]CC1c2cc([H])c(-c3cc([H])c4ncccc4c3)cc2CCN1S(=O)(=O)c1ccccc1C,5ht1b,-12.2
N#Cc1ccc(C=CCCC(=O)O)cc1,5ht1b,-7
[H]c1cc(-c2cc(-c3nc(-c4ccc(Cl)cc4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.9
[H]c1nc(C2C=CC([H])C(c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)O2)cc2c1[nH]c1ccccc12,5ht1b,-14.2
[H]c1cc(-c2cc(-c3nc(N4CCC5(C=Cc6ccccc65)CC4)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-9
[H]c1cc(-c2ccc(C=CCCCC(=O)O)o2)c2ncccc2c1,5ht1b,-9.4
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(C3OC(c4cc([H])c5ncccc5c4)C(O)C3(C)O)n2)cc2cccnc12,5ht1b,-11.6
[H]c1nc(-c2cc(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-14.4
[H]c1cc(-c2nc(-c3cc(-c4cc([H])c5ncccc5c4)c4ccccc4n3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-15.7
[H]=C(SCC(C)C)C(=O)c1nc(-c2cc([H])cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-10.6
[H]c1cc(-c2cc(-c3nc(-c4cc[n+](C)cc4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.8
O=[N+]([O-])c1cccc(S(=O)(=O)N2CC=C(c3ccccc3)CC2)c1,5ht1b,-9.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ncc(C)cn4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-13.7
[H]C1CC(c2cc([H])c3ncccc3c2)OC1c1cc2c([nH]c3ccccc32)c(-c2cc([H])c3ncccc3c2)n1,5ht1b,-13.2
[H]C1(c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)n2)CC1C=C,5ht1b,-14.1
[H]c1cc(-c2cc(-c3nc(-c4cc(C)n[nH]4)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-14.5
[H]c1cc(-n2cc(C=Cc3ccccc3F)c3ccccc32)cc2cccnc12,5ht1b,-11.8
[H]c1cc(-c2cc(-c3nc(-c4cc(F)c([H])c(F)c4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)c3cccc(-c4cc([H])c5ncccc5c4)c3n2)n1,5ht1b,-13.5
[H]c1cc(-c2nc(-c3cccc4cc(-c5cc([H])c6ncccc6c5)oc34)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-15.1
[H]c1cc(-c2cc(-c3nc(-c4cc(O)ccc4O)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(N4CCOCC4C)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.3
[H]c1cc(-c2cc(-c3nc(-c4coc(C)n4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14.5
[H]c1cc(-c2ccc(C(=N)NC(C)C(C)(C)C)cc2)c2ncccc2c1,5ht1b,-10.2
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(N4CCN5CCCC5C4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccon4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-14.6
[H]C(=O)C(SC(=O)c1nc(-c2cc([H])c3ncccc3c2)cc2c1[nH]c1ccccc12)C(C)C,5ht1b,-10.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(F)c(-c3cc(-c4cc([H])c5ncccc5c4)cc4cccnc34)cc2Cl)n1,5ht1b,-13.1
[H]c1cc2c([nH]c3ccccc32)c(-c2ncn(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)n2)n1,5ht1b,-14.6
[H]c1cc(C2CCC3C(=Cc4ccc5ccccc5n4)CCCC32C)c2ncccc2c1,5ht1b,-12.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cccc3ccc(-c4cc(-c5cc([H])cc6cccnc56)c5ncccc5c4)nc23)n1,5ht1b,-12.9
[H]c1cc(-c2nc(C3Cc4ccccc4N3CCN=c3cc[nH]c4cc(Cl)ccc34)cc3c2[nH]c2ccccc23)cc2cccnc12,5ht1b,-14.4
[H]c1cc2c([nH]c3ccccc32)c(Cc2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-13
[H]c1cc(-c2ccnc3c2CC(C)(c2cc4c([nH]c5ccccc54)c(-c4cc([H])c5ncccc5c4)n2)O3)c2ncccc2c1,5ht1b,-15.1
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(N4CCCC4=O)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.2
[H]CC1c2cc(-c3cc([H])cc4cccnc34)c([H])cc2CCN1S(=O)(=O)c1ccccn1,5ht1b,-12.1
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4cnc5ccccc54)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-16.3
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(C3C4=C(CCC4=O)N(C(=O)C(N)C(C)CC)C(=O)N3C)n2)c2ncccc2c1,5ht1b,-11
[H]c1cc(-c2nc(-c3c(-c4cc([H])c5ncccc5c4)[nH]c4cc(Cl)ccc34)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-17.2
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ncccc4F)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-14.9
[H]n1cc(-c2nc(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)cc3c2[nH]c2ccccc23)c(=O)c2ccc(C)nc21,5ht1b,-12.5
[H]c1cc(C2(C)Cc3c(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)ccnc3O2)c2ncccc2c1,5ht1b,-14.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(CN)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-12.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccnc5cc(Cl)ccc45)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-14.4
[H]CC1c2cc([H])c(-c3cc([H])cc4cccnc34)cc2CCN1S(=O)(=O)c1cccc(Cl)c1,5ht1b,-11.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cn(C)cn4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-14.9
[H]c1cc(-c2cc3ccc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)c(C)c3oc2=O)cc2cccnc12,5ht1b,-7.5
[H]C(c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1)C(F)(F)F,5ht1b,-13.7
[H]C(=O)C(=NOC)c1ccccc1-c1nc(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.1
C1=C(CCN2CCCc3ccccc32)CCCC1,5ht1b,-7.6
[H]c1cc(-n2c3ccccc3c3cc(-c4nc(-c5cc([H])c6ncccc6c5)cc5c4[nH]c4ccccc45)ccc32)c2ncccc2c1,5ht1b,-10.9
[H]C(Cc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)n1)C(N)=O,5ht1b,-14
[H]c1cc(-c2nc(N3CCN(C(=O)C(N)C(C)CC)C3=O)cc3c2[nH]c2ccccc23)cc2cccnc12,5ht1b,-12.4
[H]c1cc(-c2cc(-c3nc(-c4cc([H])c(Cl)cn4)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-12.8
[H]n1nc(N2CC(c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)C3OCCCC32)c2c([H])cccc21,5ht1b,-13.9
[H]S(=O)(=O)Cc1nc(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]CC1c2cc(-c3cc([H])c4ncccc4c3)c([H])cc2CCN1CCCC(=O)O,5ht1b,-10.9
[H]C1CN(c2nc(-c3cc(-c4cc([H])c5ncccc5c4)cc4cccnc34)cc3c2[nH]c2ccccc23)S(=O)(=O)C1,5ht1b,-14.3
[H]C(=O)C(C)CNC(=NC#N)Nc1nc2ccccc2c2nc([H])c(O)n12,5ht1b,-8.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4c(=O)cc([H])c5ccccc54)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.7
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-n3cnnc3-c3cc([H])c4ncccc4c3)n2)c2ncccc2c1,5ht1b,-14.1
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(C)cc4Br)n3)cc3cccnc23)cc2cccnc12,5ht1b,-15.9
[H]S(=O)(=O)c1ccc(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])c5ncccc5c4)cc4cccnc34)n2)cc1,5ht1b,-11.7
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cccc5cccnc45)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.8
[H]C(=O)C(c1nc(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12)C(C)C,5ht1b,-13.6
[H]c1cc(-c2cccc3c2CN(C(=O)CO)CC3)cc2cccnc12,5ht1b,-10.4
[H]c1cc(-c2ccc3cccc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])cc6cccnc56)n4)c3n2)c2ncccc2c1,5ht1b,-14
[H]c1cc(-c2cc(-c3nc(-c4ccc5[nH]c(C)nc5c4)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-13.4
[H]C(Cc1cc([H])c2ncccc2c1)C(O)c1cc2c([nH]c3ccccc32)c(-c2cc([H])c3ncccc3c2)n1,5ht1b,-12.8
[H]c1cc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc([H])cc5cccnc45)n3)nc3ccccc23)c2ncccc2c1,5ht1b,-15.3
[H]c1cc(-c2cc(-c3nc(CCC(C)C)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-12.8
[H]c1cc(-c2nc(C3CCCCC3c3cc([H])c4ncccc4c3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-13.4
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3ncnc(-c4cc([H])c5ncccc5c4)c3C#Cc3ccc(=N)[nH]c3)n2)cc2cccnc12,5ht1b,-10.6
[H]C(=O)CS(=O)(=O)Cc1nc(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.2
[H]c1cc(-c2cc(-c3nc(C(=O)[O-])cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.1
[H]C(Cc1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12)C(N)=O,5ht1b,-13.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C(=O)N=c4cc(C)o[nH]4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.8
[H]c1cc(-c2cc(-c3nc(N4CCCC(O)C4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.9
[H]c1cc(-c2cc(-c3nc(C4CC5CCC4C5)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-15.2
[H]S(=O)(=O)c1ccc(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)n2)c(Cl)c1,5ht1b,-13.6
[H]c1nc(-n2ccc(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-14.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc[nH]4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-14.6
[H]c1cc(-c2cc(-c3nc(-c4cccc(F)c4F)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14.4
[H]c1cc(-c2ccc3oc(-c4cc([H])c5ncccc5c4)c(-c4cccc(C)n4)c3c2)cc2cccnc12,5ht1b,-12.8
[H]C(CC)c1nc(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.3
[H]c1cc(-c2nc3cc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)ccc3o2)cc2cccnc12,5ht1b,-9.9
[H]CC1c2cc(-c3cc([H])cc4cccnc34)c([H])cc2CCN1C(C(=O)O)C(C)C,5ht1b,-10.6
[H]CC1c2cc(-c3cc([H])c4ncccc4c3)c([H])cc2CCN1S(=O)(=O)c1cccc2nsnc12,5ht1b,-11.5
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C4CCC(O)CC4)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.4
[H]c1nc(-c2cc(N)c(Cl)cc2-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]CCC(C[H])c1nc(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-14.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cccc(S(N)(=O)=O)c4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.4
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3c(-c4cc([H])cc5cccnc45)c(-c4cc([H])cc5cccnc45)n(C)c3c2)n1,5ht1b,-14.7
[H]c1cc([H])c2cnn(-c3cc4c([nH]c5ccccc54)c(-c4cc(-c5cc([H])c6ncccc6c5)c5ncccc5c4)n3)c2n1,5ht1b,-12.7
[H]C(O)C(=O)C([H])Cc1nc(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C(=O)CO)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-13.2
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc(Cl)ccc4C#N)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.5
[H]c1cc(-c2nc(-n3ncc4c3CCCC4NC(=O)C(N)C(C)CC)cc3c2[nH]c2ccccc23)cc2cccnc12,5ht1b,-10.6
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(C3(C)NC(=O)N(C(=O)CCC(=O)N=c4cccc[nH]4)C3=O)n2)cc2cccnc12,5ht1b,-10.9
[H]c1cc(-c2cc(-c3nc(C(=O)NN)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.7
[H]c1cc(-c2cccc(-c3nc(-c4cc([H])c5ncccc5c4)cc4c3[nH]c3ccccc34)n2)c2ncccc2c1,5ht1b,-13.7
[H]CCC(C[H])c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.9
[H]c1nn(-c2cc([H])cc3cccnc23)c2c1CCN(C(=O)CCCCCCC(O)=NO)C2=O,5ht1b,-9.9
[H]c1cc(-c2nc(C3Cc4ccccc4N3C(=O)C(N)CC(C)C)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-12.5
[H]S(=O)(=O)c1ccc2c(c1)CCN2c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-14.7
[H]c1cc(-c2cc(-c3nc(C(C)=O)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.2
[H]c1cc2c([nH]c3ccccc32)c(-c2nc3c(c(-c4cc([H])cc5cccnc45)n2)C(=O)N(C(=O)C(N)C(C)CC)CC(C)(C)O3)n1,5ht1b,-12.4
[H]C(=O)CS(=O)(=O)Cc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-13.7
[H]c1cc(C(=O)N=c2[nH]c3ccc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])cc6cccnc56)n4)cc3s2)c2ncccc2c1,5ht1b,-9.8
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3cn(-c4cc([H])cc5cccnc45)nn3)n2)c2ncccc2c1,5ht1b,-13.6
[H]c1cc(-c2cc(-c3nc(-n4c(C)c(C)c5cc([H])ccc54)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.7
[H]C(CCC(=O)N1C(=O)SC(=C2SC(=S)NC2=O)C1=O)C(=O)O,5ht1b,-7.9
[H]CC1c2cc([H])c(-c3cc([H])cc4cccnc34)cc2CCN1S(=O)(=O)c1ccccn1,5ht1b,-11.2
[H]c1ccc2c([H])nc(NC(=NC#N)NC(C)CO)nc2n1,5ht1b,-7.4
[H]c1cc(-c2cc(-c3nc(-c4c[nH]c5ncccc45)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.1
[H]c1cc(-c2cc(-c3nc(N4CC=C(c5ccccc5)CC4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-10.6
[H]c1nc(-n2ccc3cc(-c4cc(-c5cc([H])c6ncccc6c5)c5ncccc5c4)ccc32)cc2c1[nH]c1ccccc12,5ht1b,-10.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc(C)nn4C)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.8
[H]c1cc(-c2sc(C)c(C)c2-c2nc(-c3cc([H])c4ncccc4c3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-14.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C4CC(F)(F)C4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.1
[H]c1cc(-c2cc(-c3nc(-c4cc[n+](C)cc4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.4
[H]=CCc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)n1,5ht1b,-13.9
[H]CC1c2cc(-c3cc([H])cc4cccnc34)c([H])cc2CCN1CC(=O)C(C)(C)C,5ht1b,-10.9
[H]C(CC(N)=O)c1nc(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3[nH]c(-c4cc([H])c5ncccc5c4)nc(=O)c3C)n2)cc2cccnc12,5ht1b,-12.8
[H]CCC(O)c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-13
[H]c1cc(-c2cc(-c3nc(-c4nc(C)c(C)nc4C)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.8
[H]c1cc(-c2cc(-c3nc(-c4ccco4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.7
[H]C1CC(c2cc([H])c3ncccc3c2)CCC1c1cc2c([nH]c3ccccc32)c(-c2cc([H])c3ncccc3c2)n1,5ht1b,-12.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4c(C)[nH]c5ccccc45)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-16.2
[H]c1cc(-c2nc(C3(C)CCCN(C(=O)CCC(=O)N=c4cccc[nH]4)C3)cc3c2[nH]c2ccccc23)cc2cccnc12,5ht1b,-12.3
[H]C(=O)c1oc2ccc([H])cc2c1-c1cc(-c2cc([H])c3ncccc3c2)c2ncccc2c1,5ht1b,-12.6
[H]n1cc(-c2cc3c([nH]c4ccccc43)c([H])n2)c(=O)c(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)c1C,5ht1b,-10.5
[H]c1cc(-c2cc(-c3nc(-c4ccc(Br)c(C)c4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.5
[H]c1nc(-c2cc(-c3cc([H])c4ncccc4c3)cn2-c2cc([H])cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.7
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4csc5ccccc45)n3)cc3cccnc23)cc2cccnc12,5ht1b,-15.1
[H]C(=O)CCCc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)n1,5ht1b,-12.8
[H]c1cc(-c2nc(C3CNC(=O)C(=O)N3C(=O)C(N)C(C)CC)cc3c2[nH]c2ccccc23)cc2cccnc12,5ht1b,-11.4
[H]N1CCC2(CC1)CCN(CCCCN1C(N)=NC(N)=NC1(C)C)CC2,5ht1b,-9.2
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc(=O)c5ccccc5[nH]4)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-16.5
[H]c1cc(-c2ccc3c(c2)CCN(S(=O)(=O)c2c(F)cccc2F)CC3)c2ncccc2c1,5ht1b,-12.2
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(N3CCC4(CCN(C(=O)CCC)C4=O)CC3)n2)cc2cccnc12,5ht1b,-10.3
[H]c1cc(-c2cc(-c3nc(-c4cc(=O)c5ccccc5o4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.5
[H]c1cc(-c2cc(-c3nc(-c4c(C)cc(C)cc4C)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.2
[H]S(=O)(=O)CCC1CCCCN1CCCl,5ht1b,-5.9
[H]C(=O)C(N)Cc1nc(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]CC(C)(C)Cc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)n1,5ht1b,-14
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(C3CC4CCC(C3)N4C(=O)C(N)C(C)CC)n2)cc2cccnc12,5ht1b,-13
[H]c1nc(-c2ccc(C)c(N=c3[nH]cnc4cnc(-c5cc(-c6cc([H])cc7cccnc67)cc6cccnc56)nc34)c2)cc2c1[nH]c1ccccc12,5ht1b,-14.1
[H]c1cc(-c2cc(-c3nc(N4C(=O)NC(C)(C)C4=O)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-15.3
[H]C1(c2cc([H])cc3cccnc23)CCN(C(=O)C2=COCCO2)C(=O)O1,5ht1b,-9.4
O=S(=O)(c1ccccc1F)N1CC1,5ht1b,-6.4
[H]=CC(=O)CC(=O)C=C1CCCC2(C)C1CCC2c1cc([H])c2ncccc2c1,5ht1b,-10.4
[H]c1cc(C2CCC3C(=C4CCCCC4)CCCC32C)cc2cccnc12,5ht1b,-11.4
[H]c1cc(-c2cc(-c3nc(-c4ccc5c(c4)CCC(=O)N5)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-14.6
[H]=CC(=O)c1nc(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]c1cc(-c2cc(-c3nc(N4CCc5ccccc54)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.5
[H]c1coc(C2CCN(C(=S)NCCC(N)=O)CC2)n1,5ht1b,-6.8
[H]c1cc(-c2cc(-c3nc(C4C5CC6CC(C5)CC4C6)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.4
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3cc(-c4cc(-c5cc([H])c6ncccc6c5)c5ncccc5c4)c(=O)oc3c2C)n1,5ht1b,-8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5[nH]c(C)nc(=O)c5c4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.6
[H]C(=O)C([H])CCc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-13
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(C3CN(CCCC(F)(F)F)CC3O)n2)c2ncccc2c1,5ht1b,-11.5
[H]c1cnc2c(-c3nc(-c4cc(-c5cc([H])cc6cccnc56)c5ncccc5c4)cc4c3[nH]c3ccccc34)cc([H])cn12,5ht1b,-14.7
[H]c1cc(-c2nc(-c3nc(C#N)c(-c4cc([H])c5ncccc5c4)o3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-13.5
[H]C(C)(C)c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-14
[H]c1[nH]c2ccccc2c1-c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(N4CC=C(c5ccccc5)CC4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-11.1
[H]C1COC(=O)N1c1nc(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-14.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(N=c5c6ccccc6[nH]c6ccccc56)cc4)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-10.5
[H]c1cc(-c2cc(-c3nc(-c4cccnn4)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.7
